"","file","object_id","tabular","semantic","definition_list","header_row","header_column","rule_1_violation","rule_2_violation","rule_3_violation","rule_4_violation","violations_sum","violation_present"
"269","1640653-0",191,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"270","1632503-10",4122,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"271","1640685-6",1087,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"272","1639551-1",1412,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"273","1634434-0",18,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"274","1633089-0",12,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"275","1644269-0",13,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,FALSE
"276","1644065-8",31565,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"277","1632641-0",57,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"278","1645661-0",66,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"279","1632765-3",9288,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"280","1648996-6",3002,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"281","1646381-14",6547,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"282","1640062-12",5480,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"283","1644888-11",16761,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"284","1633566-0",241,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"285","1645680-0",75,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"286","1641660-0",84,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"287","1641094-20",5872,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"288","1640616-0",59,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"289","1645065-0",208,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"290","1644747-0",98,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"291","1635018-0",238,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,FALSE
"292","1648151-1",221,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"293","1636621-5",2348,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"294","1637333-3",8494,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"295","1640872-6",967,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"296","1645363-0",54,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"297","1645525-0",110,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"298","1646563-0",826,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"299","1632456-0",38,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"300","1640653-4",1239,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"301","1641096-7",20736,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"302","1637206-2",4119,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0,FALSE
"303","1640580-13",22915,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"304","1647744-2",3718,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"305","1647189-4",7618,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"306","1635014-0",84,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"307","1637099-3",966,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"308","1621809-8",9535,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"309","1623678-3",5380,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"310","1642219-5",1701,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"311","1644173-12",19594,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"312","1636269-1",557,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"313","1641040-3",409,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"314","1644608-2",952,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"315","1643785-3",1624,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"316","1632753-0",17,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"317","1638991-0",22,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"318","1646571-3",7464,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"319","1634997-4",2161,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"320","1638601-4",5723,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"321","1644073-8",2707,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"322","1640846-9",2872,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,FALSE
"323","1635214-3",713,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"324","1645288-0",41,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"325","1644643-0",37,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,FALSE
"326","1642732-9",18578,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"327","1646684-10",6123,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"328","1637942-0",18,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"329","1619504-13",26051,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"330","1639694-4",24291,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,FALSE
"331","1632543-3",4987,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"332","1648108-19",18996,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"333","1633073-0",94,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"334","1632507-9",20787,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"335","1646487-0",1548,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"336","1636215-4",8443,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"337","1646028-8",2730,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,FALSE
"338","1646508-0",46,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"339","1627378-2",4297,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"340","1651748-7",3516,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"341","1633076-0",54,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"342","1632290-0",49,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,FALSE
"343","1641598-3",2038,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,FALSE
"344","1641912-1",1671,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"345","1628228-10",4552,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"346","1634751-6",5738,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"347","1635020-0",238,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,FALSE
"348","1649462-4",7017,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"349","1651935-0",74,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"350","1645339-0",370,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"351","1644807-16",7035,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"352","1642790-9",2509,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"353","1636687-0",5,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"354","1642219-4",1255,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"355","1643042-2",788,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"356","1650708-3",4974,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"357","1647278-2",3552,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"358","1647278-3",4956,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"359","1649176-0",283,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"360","1645590-17",46003,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"361","1646201-10",3463,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,FALSE
"362","1651526-0",169,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"363","1651888-13",6012,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"364","1648093-0",196,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"365","1646657-11",6530,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"366","1649508-17",37722,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"367","1638441-8",17659,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"368","1643164-10",28628,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"369","1640915-4",2416,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"370","1649645-2",3770,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"371","1645509-6",8588,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"372","1648611-7",4526,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"373","1642732-19",40207,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"374","1643248-1",1761,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"375","1631998-3",1766,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"376","1632843-0",75,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"377","1646657-5",3199,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"378","1637579-8",17523,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"379","1644123-17",43221,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"380","1642076-0",101,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"381","1635383-0",59,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"382","1642989-2",566,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"383","1643453-7",25406,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"384","1647013-5",1310,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"385","1651909-7",8303,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"386","1648617-5",1977,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,FALSE
"387","1648857-0",22,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"388","1638922-3",1087,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"389","1645477-9",16147,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,FALSE
"390","1647711-0",653,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"391","1637004-0",73,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"392","1643901-0",788,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"393","1647466-4",7089,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"394","1645623-3",5308,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"395","1561942-37",77276,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"396","1641797-0",18,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"397","1634419-2",287,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"398","1641813-7",2522,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"399","1647175-2",667,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"400","1638691-1",2748,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"401","1649846-0",243,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"402","1638947-0",14,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"403","1636944-2",824,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"404","1635938-2",693,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"405","1646933-6",11830,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"406","1641965-3",3203,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"407","1648996-14",5815,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"408","1648589-1",1578,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"409","1649862-9",3335,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"410","1645356-5",1593,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"411","1634747-2",1301,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"412","1642142-0",423,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"413","1635689-7",2114,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"414","1637607-9",20660,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"415","1634886-4",9241,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"416","1637579-10",25048,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"417","1634885-12",33589,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,FALSE
"418","1644023-2",2923,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"419","1635948-1",277,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"420","1648047-4",1306,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"421","1640937-5",17969,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"422","1645797-12",3996,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"423","1642739-0",66,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"424","1640796-9",25811,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"425","1648204-3",1922,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"426","1651133-0",77,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"427","1643976-4",23254,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"428","1638967-3",1100,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"429","1642700-2",2157,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"430","1642380-20",7548,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"431","1641550-7",10112,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"432","1647964-7",1333,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"433","1639572-0",370,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"434","1645085-0",140,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"435","1632894-2",428,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"436","1641523-0",109,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"437","1641550-8",11596,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"438","1647580-5",1643,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"439","1642732-8",17660,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"440","1644435-15",4157,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"441","1643015-0",28,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"442","1644369-0",803,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"443","1637680-17",11635,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"444","1645103-3",1716,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"445","1633864-8",20911,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"446","1642460-8",22863,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"447","1642219-4",1333,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"448","1641709-9",2236,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"449","1638982-10",4783,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"450","1637790-5",10891,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"451","1645090-1",239,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"452","1643188-2",1474,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"453","1645010-6",1274,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"454","1646162-0",18,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"455","1648388-0",469,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"456","1647899-0",160,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"457","1634035-3",1619,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"458","1644921-0",33,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"459","1643984-8",25051,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"460","1636687-15",14814,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"461","1643310-4",2914,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"462","1644654-19",33679,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"463","1641738-7",959,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"464","1641564-9",13040,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"465","1639165-9",22420,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"466","1645845-7",1169,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"467","1637701-0",189,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"468","1634753-6",2086,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"469","1648998-8",1800,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,FALSE
"470","1642314-12",12548,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"471","1651353-9",14872,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"472","1641695-3",5370,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"473","1645867-0",17,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"474","1642219-4",1224,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"475","1645178-4",6289,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"476","1642610-5",12978,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"477","1638445-0",102,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"478","1646201-11",3810,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,0,0,0,FALSE
"479","1640738-0",96,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"480","1641424-5",1541,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"481","1648534-0",104,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"482","1646974-0",306,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"483","1638277-16",62412,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"484","1643565-10",25763,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,FALSE
"485","1646501-10",5435,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"486","1637295-13",36979,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"487","1637645-5",12004,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"488","1638975-10",24553,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"489","1638030-0",73,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"490","1647824-17",45555,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"491","1643984-2",7910,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"492","1637842-8",16853,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"493","1640881-0",383,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"494","1645730-1",180,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"495","1562718-117",120464,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"496","1648832-0",7,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"497","1649610-12",26435,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"498","1563143-27",54650,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"499","1649965-0",17,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"500","1562160-15",1644,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"501","1562793-218",446364,TRUE,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,FALSE
"502","1649943-0",15,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"503","1648827-1",596,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"504","1647652-0",178,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"505","1648378-6",1694,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"506","1641598-2",1743,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,FALSE
"507","1646047-0",62,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"508","1561136-13",1275,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"509","1641598-2",1694,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,FALSE
"510","1641978-19",12842,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"511","1646188-0",17,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"512","1650185-13",16883,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"513","1641640-0",2053,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"514","1642582-1",1730,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"515","1641939-5",6477,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"516","1643515-5",1457,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"517","1651931-0",12,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"518","1643700-0",488,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"519","1650866-14",28612,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"520","1646084-8",16773,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"521","1649554-14",6374,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"522","1649014-6",2825,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"523","1650866-15",30720,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"524","1642314-1",643,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"525","1641978-19",12619,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"526","1643310-0",112,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"527","1643984-11",37497,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"528","1649616-6",1279,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"529","1643484-5",978,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"530","1644069-4",849,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"531","1642354-4",729,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"532","1648447-2",5846,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"533","1648961-0",311,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"534","1641938-1",1746,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,FALSE
"535","1643950-1",5103,TRUE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,FALSE
"536","1642367-6",2879,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
"537","1643191-12",40745,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,FALSE
